Country,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
AGO,Climate Watch,Electricity/Heat,CH4,0.00041,0.000362,0.000287,0.000226,0.000291,0.000289,0.000318,0.000572,0.00053,0.000801,0.000912,0.001019,0.001023,0.00124,0.000839,0.000769,0.000815,0.001225,0.001499,0.002602,0.002756,0.002588,0.002862,0.004457,0.006299,0.006187,0.006371,0.00464,0.004326,0.004511,0.003694,0.003443,0.003621,0.003642
AGO,Climate Watch,Electricity/Heat,CO2,0.477228,0.436097,0.372067,0.308092,0.38004,0.3797,0.407654,0.632734,0.587377,0.845523,0.93634,1.03673,1.04504,1.22147,0.867743,0.804979,0.841392,1.21597,1.45841,2.46756,2.60675,2.44229,2.70375,4.19873,5.84077,5.72235,5.92908,4.74639,4.4705,5.08273,4.41041,4.05562,4.196,4.15693
AGO,Climate Watch,Electricity/Heat,N2O,0.000691,0.000598,0.000451,0.000344,0.000456,0.000451,0.000505,0.000982,0.00091,0.001413,0.001632,0.001829,0.001833,0.002259,0.001493,0.00136,0.001451,0.002224,0.002742,0.004816,0.005106,0.004799,0.005314,0.008279,0.011772,0.011576,0.011886,0.008288,0.007682,0.007656,0.006063,0.005702,0.006056,0.006146
AGO,Climate Watch,Energy,All GHG,20.0955,20.5741,21.7185,26.0401,30.7334,36.2969,43.007,44.903,47.5273,48.7564,45.7651,44.4497,44.8192,45.3074,47.0262,48.3189,50.2934,54.4106,60.4861,60.5863,63.8547,63.134,63.1721,65.2739,66.6303,71.8704,72.1955,65.7491,59.3679,58.1134,47.2304,49.1287,50.5708,53.7937
AGO,Climate Watch,Energy,CH4,13.5956,13.9588,14.9274,16.9169,19.6561,23.8562,27.9692,29.185,31.2676,31.5801,29.942,28.9782,29.5942,29.0153,30.0374,33.3742,34.6006,37.9973,42.0446,40.1209,41.6761,40.0635,39.6413,38.8494,38.2101,41.9939,41.8112,39.8224,34.8876,32.6286,28.9473,26.7861,26.8182,27.9596
AGO,Climate Watch,Energy,CO2,6.35329,6.463,6.63678,8.96455,10.912,12.2797,14.8749,15.552,16.0964,17.0042,15.6509,15.2948,15.0415,16.0982,16.7754,14.7443,15.4735,16.1775,18.1798,20.1844,21.8969,22.7747,23.2128,26.0849,28.0678,29.5235,30.0323,25.5989,24.147,25.1335,17.9964,21.9966,23.3833,25.4503
AGO,Climate Watch,Energy,N2O,0.146625,0.152373,0.154286,0.158581,0.165357,0.161041,0.162853,0.16599,0.163278,0.172013,0.172161,0.176663,0.183501,0.193901,0.213451,0.200496,0.219295,0.23583,0.261692,0.280946,0.281669,0.295788,0.318106,0.339604,0.352389,0.353024,0.351978,0.327814,0.333316,0.351254,0.286763,0.345897,0.369357,0.38377
AGO,Climate Watch,Fugitive Emissions,All GHG,13.1251,13.4393,14.6362,18.5472,23.2141,29.0079,35.3937,37.1024,40.2913,40.463,37.547,35.7911,35.646,34.5275,35.52,38.5448,38.3747,40.7398,44.7033,42.5096,45.2881,43.5904,41.4888,40.4551,40.3408,45.3475,45.5246,42.3368,35.4648,32.2671,27.6893,25.3243,25.0585,26.4352
AGO,Climate Watch,Fugitive Emissions,CH4,10.694,10.9897,11.8897,13.8084,16.4829,20.6418,24.7104,25.8839,27.9287,28.2017,26.5295,25.529,26.1077,25.4944,26.4704,29.777,30.9273,34.2447,38.2082,36.2001,37.6796,35.9819,35.4638,34.5854,33.8653,37.5817,37.333,35.2842,30.2814,27.9523,24.226,21.9819,21.9479,23.0266
AGO,Climate Watch,Fugitive Emissions,CO2,2.43102,2.44958,2.7465,4.73882,6.73114,8.36605,10.6833,11.2185,12.3626,12.2613,11.0175,10.2621,9.53832,9.03319,9.04952,8.76782,7.44746,6.49509,6.49509,6.30952,7.60854,7.60854,6.02503,5.86971,6.47542,7.76572,8.19161,7.05256,5.18346,4.31478,3.46337,3.34238,3.11059,3.40863
AGO,Climate Watch,Fugitive Emissions,N2O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,Climate Watch,Industrial Processes,All GHG,0.119377,0.119694,0.136312,0.11613,0.112277,0.0962452,0.12564,0.139214,0.159889,0.102883,0.101398,0.34817,0.472703,0.619336,0.746268,1.0739,1.2328,1.37689,1.66048,1.80998,1.83617,2.07956,2.51856,2.98545,3.46134,3.57223,3.25832,2.9703,3.19748,3.53057,3.70765,3.86083,4.05301,4.20619
AGO,Climate Watch,Industrial Processes,CH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,Climate Watch,Industrial Processes,CO2,0.1067,0.1066,0.1228,0.1022,0.09793,0.08148,0.1098,0.1223,0.1419,0.08382,0.08126,0.2215,0.2395,0.2796,0.3,0.5211,0.539,0.5421,0.6847,0.6932,0.5784,0.7649,1.147,1.557,1.976,2.03,1.5,0.9959,1.007,1.124,1.085,1.085,1.124,1.124
AGO,Climate Watch,Industrial Processes,F-Gas,0.0126765,0.0130943,0.013512,0.0139297,0.0143475,0.0147652,0.0158398,0.0169143,0.0179888,0.0190633,0.0201377,0.12667,0.233203,0.339736,0.446268,0.552801,0.693795,0.834789,0.975783,1.11678,1.25777,1.31466,1.37156,1.42845,1.48534,1.54223,1.75832,1.9744,2.19048,2.40657,2.62265,2.77583,2.92901,3.08219
AGO,Climate Watch,Industrial Processes,N2O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,Climate Watch,"Land Use, Land-Use Change and Forestry",All GHG,26.1101,26.1101,26.1101,26.1101,26.1101,26.1086,27.5939,25.6977,31.1587,29.7174,24.2219,46.7543,46.0915,47.2868,49.3087,50.3017,47.2331,47.258,48.9199,51.485,53.3426,51.9018,52.7144,50.6115,49.9821,50.1059,47.9419,52.4977,45.0479,50.3681,46.9481,46.1009,43.1206,42.8175
AGO,Climate Watch,"Land Use, Land-Use Change and Forestry",CH4,9.37837,9.37837,9.37837,9.37837,9.37837,9.37837,13.7475,12.2643,16.5372,15.4103,11.1089,7.53691,7.18164,7.82234,8.90791,9.44264,7.798,7.81131,8.70366,10.0807,11.0771,10.3049,10.7408,9.61227,9.27465,9.34154,8.1855,10.6288,6.63205,9.49556,7.66069,7.20607,5.60678,5.44419
AGO,Climate Watch,"Land Use, Land-Use Change and Forestry",CO2,10.0227,10.0227,10.0227,10.0227,10.0227,10.0212,10.0196,10.0194,10.0182,10.0174,10.0208,32.7045,32.704,32.7049,32.7032,32.6994,32.6966,32.6967,32.6951,32.6933,32.6934,32.6921,32.6921,32.693,32.6929,32.6921,32.6831,32.6841,32.6848,32.6671,32.6676,32.6678,32.6688,32.6688
AGO,Climate Watch,"Land Use, Land-Use Change and Forestry",N2O,6.70903,6.70903,6.70903,6.70903,6.70903,6.70903,3.82679,3.41392,4.60331,4.28963,3.09228,6.51288,6.20588,6.75951,7.69759,8.15967,6.7385,6.75,7.5211,8.711,9.57204,8.9048,9.28147,8.30627,8.0145,8.0723,7.07333,9.18471,5.73097,8.20541,6.61983,6.227,4.84499,4.70449
AGO,Climate Watch,Manufacturing/Construction,All GHG,1.7747,1.6376,1.72237,2.20198,1.63727,1.80681,1.89718,1.74921,1.30951,1.49264,1.58527,1.62958,1.79072,1.84662,2.11924,1.73354,1.97653,2.28976,2.11781,2.21022,2.36475,2.44846,2.24527,1.6532,1.49126,2.23618,2.51166,1.39052,1.96246,1.5407,1.09082,1.34729,1.46013,1.57554
AGO,Climate Watch,Manufacturing/Construction,CH4,0.004031,0.003882,0.004061,0.004635,0.004101,0.004595,0.005061,0.005145,0.004816,0.005143,0.005364,0.005645,0.006351,0.00651,0.007299,0.007806,0.008824,0.009963,0.010853,0.011128,0.011742,0.012183,0.012833,0.013186,0.013666,0.013995,0.014136,0.013251,0.013482,0.013276,0.012443,0.012879,0.013468,0.013665
AGO,Climate Watch,Manufacturing/Construction,CO2,1.76523,1.62863,1.71292,2.19093,1.62778,1.79608,1.88533,1.73729,1.29866,1.48089,1.57296,1.61654,1.77608,1.83168,2.10248,1.71574,1.95632,2.267,2.09291,2.18465,2.33777,2.42044,2.21593,1.62283,1.45975,2.20424,2.47914,1.36025,1.93174,1.51033,1.06243,1.31787,1.42935,1.54431
AGO,Climate Watch,Manufacturing/Construction,N2O,0.005441,0.005083,0.005391,0.006413,0.005397,0.006139,0.006791,0.006777,0.006031,0.006612,0.006942,0.007398,0.008288,0.008432,0.009458,0.009989,0.011389,0.012798,0.014047,0.01444,0.015241,0.01584,0.016505,0.017185,0.017841,0.017943,0.018386,0.017012,0.017244,0.01709,0.015942,0.01654,0.017312,0.017562
AGO,Climate Watch,Other Fuel Combustion,All GHG,0.028851,0.019267,0.01291,0.009683,0.009683,0.006455,0.006455,0.003228,0.015744,0.009585,0.003228,0.003228,0.009585,0.009585,0.015843,0.012713,0.019168,0.025526,0.031881,0.038238,0.035208,0.035306,0.050951,0.057504,0.060633,0.051049,0.044693,0.033606,0.030757,0.034451,0.018466,0.035044,0.040731,0.044043
AGO,Climate Watch,Other Fuel Combustion,CH4,0.000107,7.2e-05,4.8e-05,3.6e-05,3.6e-05,2.4e-05,2.4e-05,1.2e-05,6.2e-05,3.7e-05,1.2e-05,1.2e-05,3.7e-05,3.7e-05,6.2e-05,4.9e-05,7.3e-05,9.9e-05,0.000123,0.000148,0.000135,0.000134,0.000197,0.00022,0.000233,0.000196,0.000172,0.00013,0.000119,0.000133,7.2e-05,0.000137,0.00016,0.000173
AGO,Climate Watch,Other Fuel Combustion,CO2,0.028683,0.019154,0.012834,0.009626,0.009626,0.006417,0.006417,0.003209,0.015628,0.009522,0.003209,0.003209,0.009522,0.009522,0.015731,0.012626,0.019043,0.025357,0.03167,0.037983,0.034982,0.035086,0.050609,0.05713,0.060234,0.050713,0.0444,0.033382,0.03055,0.034222,0.018337,0.034796,0.040443,0.04373
AGO,Climate Watch,Other Fuel Combustion,N2O,6.1e-05,4.1e-05,2.8e-05,2.1e-05,2.1e-05,1.4e-05,1.4e-05,7e-06,5.4e-05,2.6e-05,7e-06,7e-06,2.6e-05,2.6e-05,5e-05,3.8e-05,5.2e-05,7e-05,8.8e-05,0.000107,9.1e-05,8.6e-05,0.000145,0.000154,0.000166,0.00014,0.000121,9.4e-05,8.8e-05,9.6e-05,5.7e-05,0.000111,0.000128,0.00014
AGO,Climate Watch,Total excluding LULUCF,All GHG,50.6439,51.214,52.5928,56.8489,61.5901,67.0758,71.0703,72.6688,78.2081,77.2587,75.1581,75.3762,78.1248,83.2032,84.8615,86.3223,85.6984,92.3033,96.7214,96.8773,101.796,102.526,101.197,105.024,105.662,112.415,112.826,106.303,96.4066,99.0387,87.0267,89.3713,90.8389,95.9547
AGO,Climate Watch,Total excluding LULUCF,CH4,30.5575,30.9779,32.1239,34.1147,36.9491,41.0961,43.8039,44.9193,48.6383,47.83,46.7193,46.4655,48.285,50.1176,51.0345,54.4028,54.1535,58.8292,61.8773,59.9247,62.3543,61.4036,60.0353,59.9174,58.632,63.2016,63.2578,61.3494,54.423,54.1105,49.7594,47.7775,47.6764,49.8858
AGO,Climate Watch,Total excluding LULUCF,CO2,6.45999,6.56959,6.75959,9.06675,11.0099,12.3611,14.9847,15.6743,16.2383,17.0881,15.7321,15.5163,15.281,16.3778,17.0754,15.2654,16.0125,16.7196,18.8645,20.8776,22.4753,23.5396,24.3598,27.6419,30.0438,31.5535,31.5323,26.5948,25.154,26.2575,19.0814,23.0816,24.5073,26.5743
AGO,Climate Watch,Total excluding LULUCF,F-Gas,0.0126765,0.0130943,0.013512,0.0139297,0.0143475,0.0147652,0.0158398,0.0169143,0.0179888,0.0190633,0.0201377,0.12667,0.233203,0.339736,0.446268,0.552801,0.693795,0.834789,0.975783,1.11678,1.25777,1.31466,1.37156,1.42845,1.48534,1.54223,1.75832,1.9744,2.19048,2.40657,2.62265,2.77583,2.92901,3.08219
AGO,Climate Watch,Total excluding LULUCF,N2O,13.6137,13.6533,13.6958,13.6535,13.6168,13.6038,12.2659,12.0584,13.3135,12.3216,12.6866,13.2677,14.3256,16.368,16.3053,16.1013,14.8387,15.9197,15.0038,14.9582,15.7086,16.2685,15.43,16.0361,15.5009,16.1176,16.2779,16.3848,14.6391,16.2641,15.5633,15.7363,15.7262,16.4124
AGO,Climate Watch,Total including LULUCF,All GHG,76.754,77.3241,78.7029,82.959,87.7002,93.1844,98.6642,98.3665,109.367,106.976,99.3801,122.131,124.216,130.49,134.17,136.624,132.932,139.561,145.641,148.362,155.139,154.428,153.911,155.635,155.644,162.521,160.768,158.801,141.454,149.407,133.975,135.472,133.959,138.772
AGO,Climate Watch,Total including LULUCF,CH4,39.9359,40.3563,41.5022,43.493,46.3274,50.4745,57.5514,57.1836,65.1755,63.2404,57.8281,54.0024,55.4667,57.94,59.9424,63.8455,61.9515,66.6405,70.581,70.0054,73.4314,71.7085,70.7761,69.5296,67.9067,72.5432,71.4433,71.9782,61.0551,63.606,57.4201,54.9836,53.2832,55.33
AGO,Climate Watch,Total including LULUCF,CO2,16.4827,16.5923,16.7823,19.0895,21.0326,22.3823,25.0043,25.6937,26.2566,27.1054,25.7529,48.2209,47.985,49.0828,49.7786,47.9647,48.7092,49.4163,51.5597,53.571,55.1688,56.2317,57.0519,60.3349,62.7368,64.2456,64.2154,59.2789,57.8389,58.9247,51.7489,55.7494,57.1761,59.2431
AGO,Climate Watch,Total including LULUCF,F-Gas,0.0126765,0.0130943,0.013512,0.0139297,0.0143475,0.0147652,0.0158398,0.0169143,0.0179888,0.0190633,0.0201377,0.12667,0.233203,0.339736,0.446268,0.552801,0.693795,0.834789,0.975783,1.11678,1.25777,1.31466,1.37156,1.42845,1.48534,1.54223,1.75832,1.9744,2.19048,2.40657,2.62265,2.77583,2.92901,3.08219
AGO,Climate Watch,Total including LULUCF,N2O,20.3227,20.3624,20.4048,20.3626,20.3258,20.3128,16.0927,15.4723,17.9168,16.6112,15.7789,19.7806,20.5315,23.1275,24.0029,24.261,21.5772,22.6697,22.5249,23.6692,25.2806,25.1733,24.7115,24.3423,23.5155,24.1899,23.3513,25.5695,20.37,24.4695,22.1832,21.9633,20.5712,21.1169
AGO,Climate Watch,Transportation,All GHG,1.03931,1.28376,1.21218,1.23789,1.57276,1.09459,1.01013,1.07529,0.85216,1.1821,1.09805,1.23087,1.51288,2.79464,3.52044,2.52502,3.35614,3.97353,5.3073,5.87841,5.7996,6.40492,6.89395,7.86362,8.11313,8.15332,8.07568,6.85618,7.08523,8.08912,3.8458,7.01786,8.17691,8.82149
AGO,Climate Watch,Transportation,CH4,0.005601,0.005892,0.005725,0.005984,0.006914,0.005744,0.005463,0.005558,0.004187,0.006157,0.005622,0.006291,0.007559,0.007516,0.017414,0.012252,0.014247,0.01812,0.024399,0.029613,0.025429,0.028503,0.038854,0.038876,0.042232,0.039837,0.035562,0.0286,0.029082,0.03095,0.020344,0.040651,0.047072,0.051068
AGO,Climate Watch,Transportation,CO2,1.01654,1.25738,1.187,1.21195,1.54097,1.07087,0.987971,1.05214,0.834182,1.15657,1.0745,1.20449,1.48081,2.7543,3.45253,2.47657,3.29317,3.89611,5.20389,5.75724,5.6868,6.27936,6.74138,7.69885,7.93941,7.98296,7.91341,6.72124,6.94617,7.93389,3.76238,6.85953,7.99292,8.62253
AGO,Climate Watch,Transportation,N2O,0.017168,0.020481,0.019453,0.019963,0.024877,0.017973,0.0167,0.017595,0.013791,0.019377,0.01793,0.020091,0.024508,0.032822,0.050502,0.0362,0.048729,0.059297,0.079011,0.09155,0.087372,0.097049,0.113716,0.125899,0.131496,0.130527,0.126708,0.106346,0.10998,0.124289,0.063074,0.117673,0.136914,0.147896
AGO,Climate Watch,Waste,All GHG,0.248341,0.251651,0.365554,0.452297,0.520862,0.577469,0.626314,0.670155,0.710751,0.74923,0.78645,0.86415,0.94185,1.01955,1.09725,1.17495,1.23228,1.28997,1.34314,1.39743,1.45594,1.524,1.59876,1.66554,1.72603,1.78273,1.84912,1.91713,1.97963,2.04595,2.12168,2.19771,2.27454,2.35225
AGO,Climate Watch,Waste,CH4,0.154652,0.154793,0.265498,0.349027,0.414235,0.467276,0.51239,0.552368,0.589037,0.623525,0.6566,0.72688,0.79716,0.86744,0.93772,1.008,1.05059,1.09454,1.14,1.18707,1.23582,1.28642,1.33895,1.39341,1.44974,1.50779,1.5674,1.6286,1.69141,1.7556,1.82107,1.88742,1.9545,2.02236
AGO,Climate Watch,Waste,N2O,0.0936893,0.096858,0.100056,0.10327,0.106627,0.110193,0.113924,0.117788,0.121714,0.125705,0.12985,0.13727,0.14469,0.15211,0.15953,0.16695,0.18169,0.195432,0.203143,0.210368,0.220113,0.237577,0.259808,0.272131,0.276284,0.27494,0.281722,0.288531,0.288222,0.290345,0.300613,0.310283,0.320042,0.329891
ALB,Climate Watch,Agriculture,All GHG,3.67322,3.40304,3.34098,3.56735,4.51016,4.58358,4.25765,3.96841,3.84524,3.87411,3.97527,3.8709,3.92066,3.97053,3.81966,3.80267,3.70344,3.56271,3.31546,3.19371,3.19963,3.2173,3.26469,3.23666,3.27694,3.32677,3.34561,3.26461,3.11438,2.95764,2.65963,2.50796,2.25239,2.08337
ALB,Climate Watch,Agriculture,CH4,2.46676,2.49827,2.48259,2.64587,3.38028,3.45619,3.26181,3.0328,2.87598,2.95294,3.00442,2.93463,2.85698,2.89426,2.78365,2.76467,2.7148,2.57874,2.39472,2.2758,2.28928,2.27546,2.32074,2.31955,2.34677,2.36141,2.35096,2.30011,2.25069,2.06856,1.86309,1.76901,1.61687,1.45016
ALB,Climate Watch,Agriculture,N2O,1.20647,0.904763,0.858388,0.921485,1.12988,1.12739,0.995843,0.935609,0.969264,0.921166,0.970854,0.936272,1.06368,1.07627,1.03602,1.03801,0.988636,0.983971,0.920743,0.917907,0.910354,0.941836,0.943956,0.917112,0.930176,0.965368,0.994651,0.964494,0.863688,0.889075,0.796537,0.738953,0.635523,0.633218
ALB,Climate Watch,Building,All GHG,0.451377,0.508431,0.427555,0.3068,0.29147,0.372396,0.461813,0.44985,0.351349,0.303617,0.317588,0.338695,0.719158,0.510823,0.487433,0.452991,0.492963,0.358835,0.416385,0.44469,0.403952,0.394372,0.326975,0.398596,0.428061,0.455276,0.462452,0.518274,0.528701,0.532444,0.510494,0.559911,0.55972,0.53654
ALB,Climate Watch,Building,CH4,0.128833,0.129052,0.128739,0.122487,0.116916,0.111969,0.107283,0.102445,0.09748,0.056091,0.055299,0.054946,0.084833,0.05321,0.078317,0.077509,0.077554,0.071805,0.071729,0.071854,0.069366,0.066188,0.065562,0.063986,0.061276,0.065018,0.056046,0.051274,0.049074,0.049708,0.048877,0.045933,0.044398,0.044325
ALB,Climate Watch,Building,CO2,0.305794,0.362505,0.28212,0.168598,0.159548,0.245887,0.340417,0.333903,0.241153,0.240145,0.254992,0.276475,0.622731,0.450307,0.398717,0.365249,0.405208,0.27773,0.335278,0.363543,0.325693,0.319719,0.253072,0.326406,0.358937,0.381921,0.399281,0.460449,0.473323,0.476344,0.455352,0.508073,0.509601,0.486517
ALB,Climate Watch,Building,N2O,0.01675,0.016874,0.016696,0.015715,0.015006,0.01454,0.014113,0.013502,0.012716,0.007381,0.007297,0.007274,0.011594,0.007306,0.010399,0.010233,0.010201,0.0093,0.009378,0.009293,0.008893,0.008465,0.008341,0.008204,0.007848,0.008337,0.007125,0.006551,0.006304,0.006392,0.006265,0.005905,0.005721,0.005698
ALB,Climate Watch,Bunker Fuels,All GHG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114622,0.123916,0.133209,0.133209,0.145601,0.148699,0.176579,0.139406,0.058859,0.080546,0.058859,0.052663,0.061958,0.061958,0.129109,0.088835,0.070248,0.127474,0.137844,0.120003,0.164336,0.148226,0.141891,0.208069,0.275741
ALB,Climate Watch,Bunker Fuels,CH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2e-05,2.4e-05,2.6e-05,2.6e-05,2.8e-05,2.9e-05,3.4e-05,2.7e-05,1.1e-05,1.6e-05,1.1e-05,1e-05,1.2e-05,1.2e-05,0.000181,0.000173,0.000169,0.000289,0.000306,0.000264,0.000273,0.00027,0.000251,0.000268,0.000299
ALB,Climate Watch,Bunker Fuels,CO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113757,0.12298,0.132203,0.132203,0.144502,0.147576,0.175246,0.138353,0.058415,0.079937,0.058415,0.052266,0.06149,0.06149,0.127995,0.088026,0.069579,0.126277,0.136555,0.118884,0.162881,0.146893,0.140621,0.206296,0.273437
ALB,Climate Watch,Bunker Fuels,N2O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000843,0.000912,0.00098,0.00098,0.001071,0.001094,0.001299,0.001026,0.000433,0.000593,0.000433,0.000387,0.000456,0.000456,0.000933,0.000636,0.0005,0.000908,0.000983,0.000855,0.001182,0.001063,0.001019,0.001505,0.002005
ALB,Climate Watch,Electricity/Heat,All GHG,0.733736,0.540251,0.399461,0.533652,0.605427,0.403936,0.32939,0.318599,0.329162,0.286549,0.382535,0.351535,0.387588,0.364244,0.280093,0.301088,0.265283,0.32696,0.28148,0.134097,0.096363,0.124688,0.095951,0.04774,0.119848,0.07943,0.120309,0.227853,0.139186,0.194178,0.134356,0.146746,0.118985,0.123017
ALB,Climate Watch,Electricity/Heat,CH4,0.000716,0.000506,0.000354,0.000499,0.000576,0.000354,0.00029,0.000276,0.000289,0.000253,0.000364,0.00033,0.000357,0.000353,0.000275,0.000301,0.000255,0.000327,0.000295,0.00012,8.7e-05,0.000107,8.6e-05,3.5e-05,8.2e-05,6e-05,9.2e-05,0.000183,0.000101,0.000124,8.9e-05,9.7e-05,7.7e-05,8.3e-05
ALB,Climate Watch,Electricity/Heat,CO2,0.73173,0.538851,0.398501,0.532272,0.603823,0.402975,0.328602,0.317854,0.328379,0.28574,0.381426,0.350496,0.386479,0.363184,0.279321,0.30024,0.264573,0.326043,0.280644,0.133775,0.096126,0.124404,0.09572,0.047653,0.119651,0.079278,0.120076,0.227379,0.138935,0.193889,0.134144,0.146515,0.118804,0.122817
ALB,Climate Watch,Electricity/Heat,N2O,0.00129,0.000894,0.000606,0.000881,0.001028,0.000607,0.000498,0.000469,0.000494,0.000556,0.000745,0.000709,0.000752,0.000707,0.000497,0.000547,0.000455,0.00059,0.000541,0.000202,0.00015,0.000177,0.000145,5.2e-05,0.000115,9.2e-05,0.000141,0.000291,0.00015,0.000165,0.000123,0.000134,0.000104,0.000117
ALB,Climate Watch,Energy,All GHG,5.95936,4.04208,2.32582,2.15088,2.20356,2.00818,2.01949,1.56939,1.9031,3.06131,3.22263,3.36419,3.91784,3.96152,4.17716,3.9934,3.95671,3.93758,3.87077,3.92128,4.08928,4.30785,3.6461,3.81217,4.29748,4.00155,3.8522,4.54332,4.54534,4.22469,3.53491,4.03712,3.81618,3.54927
ALB,Climate Watch,Energy,CH4,0.24356,0.19788,0.162652,0.148302,0.141551,0.132325,0.128917,0.117834,0.11485,0.0860715,0.0845366,0.0841594,0.106354,0.0770568,0.101509,0.099749,0.102209,0.0960061,0.0910436,0.0905345,0.0943259,0.0986807,0.09853,0.0977404,0.101067,0.104669,0.0994968,0.0902508,0.0903592,0.0930996,0.0889302,0.0882319,0.141552,0.139045
ALB,Climate Watch,Energy,CO2,5.67675,3.81208,2.13664,1.97559,2.0332,1.84785,1.86309,1.42741,1.76097,2.93027,3.09286,3.23423,3.76187,3.83502,4.02208,3.83945,3.80599,3.79064,3.72562,3.78322,3.94772,4.16016,3.50178,3.66641,4.14303,3.84293,3.69275,4.39269,4.38849,4.06565,3.3927,3.89102,3.61469,3.35008
ALB,Climate Watch,Energy,N2O,0.039041,0.032121,0.026529,0.026979,0.028816,0.028001,0.027481,0.024148,0.027289,0.044965,0.045231,0.045806,0.049614,0.049445,0.053571,0.054203,0.048506,0.050932,0.054107,0.047524,0.047232,0.049014,0.045789,0.048018,0.053383,0.053953,0.059962,0.060377,0.066491,0.065934,0.053278,0.057862,0.059936,0.06014
ALB,Climate Watch,Fugitive Emissions,All GHG,0.0737441,0.0456964,0.0252681,0.0176338,0.0156952,0.0129339,0.0135492,0.00962011,0.0106936,0.00904748,0.00838758,0.00811842,0.00963663,0.0100818,0.0109541,0.01008,0.0122799,0.0123531,0.00927861,0.00758849,0.0126279,0.0176727,0.019522,0.0198514,0.0245099,0.0244271,0.0275938,0.0221248,0.0216322,0.0260716,0.0242182,0.0252229,0.080324,0.0785172
ALB,Climate Watch,Fugitive Emissions,CH4,0.0737441,0.0456964,0.0252681,0.0176338,0.0156952,0.0129339,0.0135492,0.00962011,0.0106936,0.00904748,0.00838758,0.00811842,0.00963663,0.0100818,0.0109541,0.01008,0.0122799,0.0123531,0.00927861,0.00758849,0.0126279,0.0176727,0.019522,0.0198514,0.0245099,0.0244271,0.0275938,0.0221248,0.0216322,0.0260716,0.0242182,0.0252229,0.080324,0.0785172
ALB,Climate Watch,Fugitive Emissions,N2O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,Climate Watch,Industrial Processes,All GHG,0.520826,0.366174,0.135416,0.14164,0.083294,0.130948,0.13795,0.0901113,0.0872027,0.104004,0.147896,0.0811571,0.108059,0.43736,0.462062,0.445263,0.491264,0.709964,0.752764,0.880564,1.15996,1.30398,1.3727,1.46691,1.38813,1.30244,1.26773,1.43711,1.3926,1.43148,1.86477,1.86773,1.4754,1.48837
ALB,Climate Watch,Industrial Processes,CH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,Climate Watch,Industrial Processes,CO2,0.3837,0.3075,0.1027,0.1028,0.0515,0.1032,0.1049,0.05176,0.04355,0.05505,0.09364,0.0,0.0,0.3024,0.3002,0.2565,0.2758,0.4678,0.4839,0.585,0.8377,0.9765,1.04,1.129,1.045,0.9541,0.8805,1.011,0.9276,0.9276,1.322,1.312,0.9067,0.9067
ALB,Climate Watch,Industrial Processes,F-Gas,0.0219524,0.0231116,0.0242708,0.02543,0.0265892,0.0277484,0.0330499,0.0383513,0.0436527,0.0489542,0.0542556,0.0811571,0.108059,0.13496,0.161862,0.188763,0.215464,0.242164,0.268864,0.295564,0.322265,0.327481,0.332697,0.337913,0.343129,0.348345,0.387229,0.426113,0.464997,0.503881,0.542766,0.555734,0.568703,0.581671
ALB,Climate Watch,Industrial Processes,N2O,0.115174,0.0355621,0.00844507,0.01341,0.00520482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
